,name,gender,count
1217,Allee,F,12
1218,Alleen,F,19
1219,Alleena,F,1
1220,Allegra,F,51
1221,Alleigh,F,5
1222,Alleisha,F,1
1223,Allen,F,51
1224,Allena,F,50
1225,Allene,F,51
1226,Allesandra,F,6
1227,Allesha,F,14
1228,Alleshia,F,1
1229,Alleson,F,1
1230,Allessandra,F,10
1231,Alletta,F,1
1232,Allex,F,8
1233,Allexa,F,6
1234,Allexandra,F,4
1235,Allexandria,F,1
1236,Allexis,F,9
1237,Allexus,F,6
1238,Alley,F,10
1239,Alleya,F,3
1240,Alleyah,F,4
1241,Alli,F,14
1242,Allia,F,13
1243,Alliah,F,4
1244,Allice,F,4
1245,Allicia,F,33
1246,Allicyn,F,5
1247,Allie,F,51
1248,Alliene,F,2
1249,Allina,F,11
1250,Alline,F,18
1251,Allis,F,10
1252,Allisa,F,37
1253,Allisan,F,4
1254,Allisandra,F,1
1255,Allise,F,6
1256,Allisen,F,20
1257,Allisha,F,27
1258,Allishia,F,3
1259,Allisia,F,6
1260,Allison,F,51
1261,Allissa,F,29
1262,Allissia,F,5
1263,Allisson,F,3
1264,Allisun,F,2
1265,Allisyn,F,23
1266,Allix,F,11
1267,Alliya,F,3
1268,Alliyah,F,4
1269,Alliyiah,F,1
1270,Allona,F,3
1271,Allondra,F,3
1272,Allora,F,8
1273,Allory,F,1
1274,Allsion,F,9
1275,Allson,F,1
1276,Allura,F,10
1277,Allure,F,1
1278,Ally,F,13
1279,Allyah,F,4
1280,Allyce,F,18
1281,Allycia,F,14
1282,Allye,F,7
1283,Allyiah,F,3
1284,Allyn,F,50
1285,Allyna,F,2
1286,Allyne,F,11
1287,Allynn,F,3
1288,Allysa,F,24
1289,Allyse,F,16
1290,Allysen,F,14
1291,Allysha,F,13
1292,Allyshia,F,6
1293,Allysia,F,19
1294,Allyson,F,51
1295,Allyssa,F,27
1296,Allysse,F,1
1297,Allyssia,F,10
1298,Allysson,F,1
1299,Allysun,F,2
1300,Allyx,F,6
1301,Alma,F,51
1302,Almadelia,F,23
1303,Almanda,F,2
1304,Almarie,F,12
1305,Almarosa,F,17
1306,Almeater,F,1
1307,Almeda,F,38
1308,Almedia,F,10
1309,Almee,F,16
1310,Almena,F,2
1311,Almendra,F,1
1312,Almer,F,1
1313,Almeta,F,37
1314,Almeter,F,1
1315,Almetia,F,1
1316,Almetra,F,1
1317,Almetta,F,9
1318,Almida,F,1
1319,Almina,F,1
1320,Almira,F,36
1321,Almitra,F,4
1322,Almyra,F,2
1323,Alneisha,F,1
1324,Alnesha,F,1
1325,Alnisa,F,28
1326,Alnisha,F,5
1327,Alnita,F,17
1328,Alodie,F,2
1329,Aloha,F,28
1330,Aloise,F,1
1331,Aloma,F,31
1332,Alon,F,2
1333,Alona,F,51
1334,Alonda,F,47
1335,Alondra,F,37
1336,Alondrea,F,1
1337,Alondria,F,10
1338,Aloni,F,2
1339,Alonia,F,10
1340,Alonna,F,34
1341,Alonya,F,2
1342,Alonzo,F,23
1343,Alora,F,29
1344,Alorah,F,3
1345,Aloria,F,2
1346,Aloura,F,4
1347,Alpa,F,11
1348,Alpha,F,47
1349,Alphea,F,1
1350,Alphia,F,7
1351,Alphonso,F,4
1352,Alsatia,F,3
1353,Alsha,F,14
1354,Alsiha,F,1
1355,Alsion,F,3
1356,Alston,F,1
1357,Alta,F,51
1358,Altagracia,F,49
1359,Altaira,F,1
1360,Altamease,F,3
1361,Altamese,F,16
1362,Altha,F,24
1363,Althea,F,51
1364,Altheia,F,11
1365,Althelia,F,1
1366,Althena,F,2
1367,Altheria,F,9
1368,Althia,F,16
1369,Altina,F,8
1370,Alton,F,14
1371,Altonette,F,2
1372,Altonia,F,1
1373,Altonya,F,1
1374,Altouise,F,3
1375,Altovese,F,1
1376,Altovise,F,13
1377,Altrice,F,1
1378,Altrina,F,1
1379,Alundra,F,3
1380,Alura,F,11
1381,Alva,F,51
1382,Alvania,F,1
1383,Alveda,F,6
1384,Alvena,F,25
1385,Alvenia,F,19
1386,Alvera,F,27
1387,Alverda,F,4
1388,Alveria,F,8
1389,Alverna,F,14
1390,Alverta,F,19
1391,Alveta,F,13
1392,Alvetta,F,6
1393,Alvia,F,20
1394,Alvida,F,1
1395,Alvie,F,7
1396,Alvin,F,46
1397,Alvina,F,51
1398,Alvinia,F,4
1399,Alvira,F,11
1400,Alvis,F,12
1401,Alvita,F,35
1402,Alxis,F,1
1403,Aly,F,15
1404,Alya,F,16
1405,Alyah,F,4
1406,Alyana,F,6
1407,Alyanna,F,4
1408,Alyce,F,51
1409,Alycea,F,9
1410,Alycen,F,3
1411,Alycia,F,51
1412,Alyda,F,3
1413,Alydia,F,6
1414,Alyese,F,1
1415,Alyessa,F,1
1416,Alyia,F,7
1417,Alyiah,F,4
1418,Alyicia,F,1
1419,Alyissa,F,11
1420,Alympia,F,1
1421,Alyn,F,17
1422,Alyna,F,14
1423,Alyncia,F,1
1424,Alynda,F,1
1425,Alyne,F,9
1426,Alynn,F,25
1427,Alynna,F,7
1428,Alyona,F,5
1429,Alyra,F,1
1430,Alyric,F,2
1431,Alyrica,F,1
1432,Alys,F,46
1433,Alysa,F,42
1434,Alysabeth,F,3
1435,Alysah,F,1
1436,Alysan,F,2
1437,Alysandra,F,3
1438,Alyscia,F,13
1439,Alyse,F,51
1440,Alysea,F,2
1441,Alysen,F,21
1442,Alysha,F,31
1443,Alyshea,F,4
1444,Alyshia,F,28
1445,Alysia,F,48
1446,Alysiana,F,1
1447,Alyson,F,51
1448,Alyss,F,13
1449,Alyssa,F,45
1450,Alyssaann,F,3
1451,Alyssabeth,F,7
1452,Alyssah,F,5
1453,Alyssamae,F,2
1454,Alyssamarie,F,10
1455,Alyssandra,F,9
1456,Alyssarae,F,1
1457,Alysse,F,17
1458,Alyssha,F,8
1459,Alyssia,F,28
1460,Alysson,F,22
1461,Alyssum,F,1
1462,Alysun,F,1
1463,Alyvia,F,8
1464,Alyx,F,18
1465,Alyxa,F,1
1466,Alyxandra,F,12
1467,Alyxandrea,F,5
1468,Alyxandria,F,12
1469,Alyxis,F,8
1470,Alyxus,F,1
1471,Alyza,F,7
1472,Alyze,F,1
1473,Alyzza,F,4
1474,Alzada,F,4
1475,Alzena,F,2
1476,Alzenia,F,2
1477,Alzora,F,2
1478,Ama,F,30
1479,Amaal,F,1
1480,Amabel,F,8
1481,Amada,F,51
1482,Amadi,F,6
1483,Amadita,F,1
1484,Amaia,F,3
1485,Amairani,F,8
1486,Amairany,F,7
1487,Amaiya,F,3
1488,Amaka,F,7
1489,Amal,F,33
1490,Amala,F,5
1491,Amalea,F,2
1492,Amalia,F,51
1493,Amalie,F,32
1494,Amalin,F,1
1495,Amaly,F,1
1496,Amalya,F,2
1497,Amalyn,F,1
1498,Amamda,F,20
1499,Aman,F,6
1500,Amana,F,14
1501,Amanada,F,22
1502,Amand,F,15
1503,Amanda,F,51
1504,Amandah,F,6
1505,Amandajean,F,2
1506,Amandajo,F,8
1507,Amandalee,F,12
1508,Amandaleigh,F,1
1509,Amandalyn,F,9
1510,Amandalynn,F,9
1511,Amandamarie,F,9
1512,Amandarae,F,2
1513,Amandarose,F,1
1514,Amande,F,3
1515,Amandeep,F,15
1516,Amandia,F,7
1517,Amandine,F,2
1518,Amando,F,14
1519,Amandra,F,3
1520,Amandy,F,6
1521,Amane,F,1
1522,Amanee,F,10
1523,Amani,F,29
1524,Amanie,F,5
1525,Amanita,F,1
1526,Amannda,F,4
1527,Amanoa,F,5
1528,Amanpreet,F,11
1529,Amantha,F,22
1530,Amany,F,12
1531,Amar,F,3
1532,Amara,F,32
1533,Amarachi,F,6
1534,Amarae,F,1
1535,Amarah,F,8
1536,Amaranta,F,5
1537,Amare,F,1
1538,Amaree,F,3
1539,Amarelis,F,1
1540,Amari,F,15
1541,Amaria,F,5
1542,Amariah,F,11
1543,Amarie,F,2
1544,Amarilis,F,32
1545,Amarillis,F,2
1546,Amarily,F,1
1547,Amarilys,F,23
1548,Amaris,F,30
1549,Amarissa,F,2
1550,Amariz,F,2
1551,Amarpreet,F,1
1552,Amarra,F,2
1553,Amarri,F,1
1554,Amarylis,F,6
1555,Amaryllis,F,39
1556,Amarys,F,3
1557,Amatullah,F,10
1558,Amauri,F,1
1559,Amaya,F,24
1560,Amayrani,F,6
1561,Amayrany,F,2
1562,Amba,F,1
1563,Ambar,F,19
1564,Ambee,F,1
1565,Amber,F,51
1566,Ambera,F,7
1567,Amberann,F,1
1568,Amberdawn,F,4
1569,Ambere,F,2
1570,Amberia,F,10
1571,Amberjo,F,2
1572,Amberle,F,13
1573,Amberlea,F,14
1574,Amberlee,F,27
1575,Amberleigh,F,19
1576,Amberley,F,23
1577,Amberli,F,10
1578,Amberlie,F,16
1579,Amberlin,F,8
1580,Amberly,F,34
1581,Amberlyn,F,23
1582,Amberlynn,F,21
1583,Amberlynne,F,1
1584,Ambermarie,F,10
1585,Ambernicole,F,4
1586,Ambernique,F,2
1587,Amberrae,F,1
1588,Amberrose,F,13
1589,Ambert,F,14
1590,Ambi,F,3
1591,Ambika,F,19
1592,Ambir,F,1
1593,Ambor,F,4
1594,Ambr,F,2
1595,Ambra,F,35
1596,Ambrasia,F,1
1597,Ambre,F,27
1598,Ambrea,F,19
1599,Ambreanna,F,1
1600,Ambree,F,10
1601,Ambreen,F,8
1602,Ambreia,F,7
1603,Ambresha,F,2
1604,Ambrey,F,2
1605,Ambria,F,21
1606,Ambriah,F,1
1607,Ambriana,F,6
1608,Ambrianna,F,3
1609,Ambrie,F,4
1610,Ambriehl,F,2
1611,Ambriel,F,7
1612,Ambrielle,F,9
1613,Ambrosha,F,2
1614,Ambrosia,F,23
1615,Ambry,F,4
1616,Ambur,F,24
1617,Amby,F,3
1618,Ambyr,F,21
1619,Amdanda,F,3
1620,Amdrea,F,3
1621,Ame,F,29
1622,Amea,F,1
1623,Amecia,F,4
1624,Amee,F,37
1625,Ameena,F,25
1626,Ameenah,F,22
1627,Ameera,F,22
1628,Ameerah,F,22
1629,Ameesha,F,1
1630,Ameia,F,1
1631,Ameika,F,1
1632,Ameila,F,10
1633,Ameilia,F,1
1634,Ameisha,F,12
1635,Ameka,F,15
1636,Amekia,F,1
1637,Amel,F,13
1638,Amela,F,10
1639,Amelda,F,7
1640,Amelia,F,51
1641,Amelie,F,45
1642,Amelinda,F,6
1643,Amelita,F,1
1644,Amellia,F,14
1645,Amely,F,1
1646,Amelya,F,2
1647,Amena,F,28
1648,Amenah,F,4
1649,Amenda,F,31
1650,Amenia,F,2
1651,Amer,F,2
1652,Amera,F,22
1653,Amerah,F,3
1654,Ameria,F,2
1655,Ameriah,F,1
1656,America,F,51
1657,Amerika,F,5
1658,Ameris,F,1
1659,Amery,F,8
1660,Amesha,F,21
1661,Ameshia,F,16
1662,Amethyst,F,29
1663,Ametra,F,3
1664,Ametria,F,2
1665,Amey,F,43
1666,Amgela,F,2
1667,Ami,F,49
1668,Amia,F,29
1669,Amiah,F,4
1670,Amica,F,11
1671,Amicia,F,1
1672,Amie,F,51
1673,Amiee,F,37
1674,Amii,F,3
1675,Amika,F,22
1676,Amila,F,2
1677,Amilee,F,3
1678,Amilia,F,23
1679,Amillia,F,8
1680,Amily,F,4
1681,Amilya,F,1
1682,Amilyn,F,3
1683,Amilynn,F,1
1684,Amina,F,35
1685,Aminah,F,31
1686,Aminat,F,5
1687,Aminata,F,20
1688,Aminda,F,6
1689,Aminta,F,33
1690,Amir,F,9
1691,Amira,F,32
1692,Amiracle,F,5
1693,Amirah,F,22
1694,Amirh,F,1
1695,Amiri,F,2
1696,Amirra,F,3
1697,Amisha,F,24
1698,Amissa,F,4
1699,Amista,F,1
1700,Amit,F,8
1701,Amita,F,30
1702,Amity,F,35
1703,Amiya,F,6
1704,Amiyah,F,4
1705,Amma,F,17
1706,Ammanda,F,15
1707,Ammarah,F,1
1708,Ammber,F,2
1709,Amme,F,5
1710,Ammi,F,5
1711,Ammie,F,51
1712,Ammy,F,31
1713,Amna,F,19
1714,Amnah,F,6
1715,Amneh,F,3
1716,Amneris,F,5
1717,Amnesty,F,2
1718,Amoi,F,1
1719,Amonda,F,10
1720,Amonee,F,1
1721,Amoni,F,7
1722,Amonie,F,4
1723,Amonnie,F,1
1724,Amor,F,21
1725,Amora,F,4
1726,Amore,F,5
1727,Amoreena,F,14
1728,Amoret,F,1
1729,Amorette,F,28
1730,Amorie,F,1
1731,Amorita,F,13
1732,Amory,F,21
1733,Amos,F,4
1734,Amparo,F,51
1735,Amra,F,4
1736,Amreen,F,3
1737,Amri,F,6
1738,Amrit,F,15
1739,Amrita,F,24
1740,Amulya,F,3
1741,Amunique,F,4
1742,Amy,F,51
1743,Amya,F,2
1744,Amyann,F,2
1745,Amybeth,F,16
1746,Amye,F,38
1747,Amyia,F,2
1748,Amyjo,F,31
1749,Amylee,F,13
1750,Amylia,F,4
1751,Amylyn,F,2
1752,Amylynn,F,21
1753,Amymarie,F,8
1754,Amyra,F,4
1755,Amyre,F,4
1756,Amysue,F,3
1757,Amythest,F,3
1758,An,F,30
1759,Ana,F,51
1760,Anaalicia,F,13
1761,Anabel,F,50
1762,Anabela,F,13
1763,Anabelen,F,2
1764,Anabelia,F,1
1765,Anabell,F,33
1766,Anabella,F,16
1767,Anabelle,F,37
1768,Anabelli,F,1
1769,Anaberta,F,1
1770,Anacani,F,4
1771,Anacaren,F,9
1772,Anacarina,F,1
1773,Anacarolina,F,2
1774,Anacecilia,F,3
1775,Anacelis,F,1
1776,Anachristina,F,3
1777,Anacia,F,1
1778,Anacristina,F,8
1779,Anadela,F,1
1780,Anadelia,F,9
1781,Anaeli,F,2
1782,Anaelisa,F,1
1783,Anagabriel,F,1
1784,Anagabriela,F,8
1785,Anagha,F,1
1786,Anah,F,9
1787,Anahi,F,20
1788,Anahid,F,6
1789,Anahis,F,3
1790,Anahit,F,7
1791,Anahita,F,14
1792,Anahy,F,9
1793,Anai,F,13
1794,Anaia,F,1
1795,Anaiah,F,4
1796,Anaid,F,9
1797,Anaida,F,2
1798,Anaily,F,1
1799,Anairis,F,7
1800,Anais,F,22
1801,Anaisa,F,9
1802,Anaisabel,F,4
1803,Anaise,F,12
1804,Anaisha,F,1
1805,Anaissa,F,4
1806,Anaiya,F,3
1807,Anaiz,F,13
1808,Anaiza,F,3
1809,Anaja,F,3
1810,Anajah,F,1
1811,Anaka,F,4
1812,Anakaren,F,10
1813,Anakarina,F,1
1814,Analaura,F,18
1815,Analea,F,2
1816,Analeah,F,1
1817,Analecia,F,1
1818,Analee,F,30
1819,Analeigh,F,3
1820,Analese,F,2
1821,Analeshia,F,1
1822,Anali,F,17
1823,Analia,F,24
1824,Analicia,F,18
1825,Analidia,F,1
1826,Analie,F,5
1827,Analiesa,F,1
1828,Analiese,F,16
1829,Analilia,F,23
1830,Analis,F,8
1831,Analisa,F,39
1832,Analise,F,21
1833,Analisha,F,6
1834,Analisia,F,3
1835,Analissa,F,14
1836,Analisse,F,2
1837,Analiz,F,10
1838,Analiza,F,12
1839,Analleli,F,7
1840,Anallely,F,7
1841,Analucia,F,6
1842,Analuisa,F,15
1843,Analuz,F,2
1844,Analy,F,12
1845,Analycia,F,2
1846,Analyn,F,10
1847,Analynn,F,1
1848,Analysa,F,8
1849,Analyse,F,10
1850,Analysia,F,5
1851,Analyssa,F,9
1852,Analysse,F,1
1853,Anam,F,11
1854,Anamari,F,1
1855,Anamaria,F,44
1856,Anamarie,F,41
1857,Anamda,F,1
1858,Anamika,F,2
1859,Anana,F,1
1860,Ananda,F,30
1861,Anansa,F,4
1862,Ananya,F,3
1863,Anapaola,F,1
1864,Anapatricia,F,3
1865,Anapaula,F,2
1866,Anara,F,1
1867,Anareli,F,3
1868,Anarely,F,1
1869,Anari,F,2
1870,Anarosa,F,14
1871,Anarose,F,1
1872,Anaruth,F,1
1873,Anasa,F,2
1874,Anasha,F,6
1875,Anasia,F,8
1876,Anastacia,F,49
1877,Anastaisa,F,3
1878,Anastasha,F,15
1879,Anastashia,F,13
1880,Anastasi,F,1
1881,Anastasia,F,51
1882,Anastasiya,F,5
1883,Anastassia,F,15
1884,Anastasya,F,2
1885,Anastatia,F,2
1886,Anastazia,F,14
1887,Anat,F,8
1888,Anatasia,F,7
1889,Anathea,F,4
1890,Anavel,F,5
1891,Anavictoria,F,3
1892,Anay,F,11
1893,Anaya,F,16
1894,Anayah,F,2
1895,Anayanci,F,1
1896,Anayancy,F,2
1897,Anayansi,F,1
1898,Anayeli,F,11
1899,Anayely,F,7
1900,Anays,F,5
1901,Anaysa,F,1
1902,Anaysha,F,2
1903,Anayssa,F,1
1904,Anber,F,10
1905,Anbria,F,1
1906,Ancy,F,3
1907,Anda,F,24
1908,Andaiye,F,1
1909,Ande,F,8
1910,Andea,F,1
1911,Andee,F,34
1912,Andela,F,2
1913,Andelyn,F,2
1914,Andera,F,43
1915,Anderea,F,1
1916,Anderia,F,18
1917,Andersen,F,2
1918,Anderson,F,8
1919,Andi,F,51
1920,Andia,F,7
1921,Andice,F,1
1922,Andie,F,29
1923,Andjoua,F,1
1924,Andonia,F,1
1925,Andora,F,12
1926,Andra,F,51
1927,Andrae,F,7
1928,Andraea,F,5
1929,Andraia,F,1
1930,Andranae,F,2
1931,Andranette,F,2
1932,Andranique,F,1
1933,Andraya,F,25
1934,Andre,F,51
1935,Andrea,F,51
1936,Andreah,F,16
1937,Andreal,F,16
1938,Andreamarie,F,2
1939,Andrean,F,3
1940,Andreana,F,34
1941,Andreanna,F,28
1942,Andreas,F,7
1943,Andreca,F,1
1944,Andree,F,51
1945,Andreea,F,8
1946,Andreena,F,2
1947,Andreia,F,35
1948,Andreika,F,4
1949,Andreina,F,18
1950,Andreita,F,1
1951,Andreka,F,15
1952,Andrekia,F,1
1953,Andrel,F,1
1954,Andrell,F,17
1955,Andrella,F,6
1956,Andrelle,F,1
1957,Andrena,F,50
1958,Andrenae,F,1
1959,Andrene,F,5
1960,Andrenette,F,2
1961,Andrenika,F,2
1962,Andreniki,F,2
1963,Andrenique,F,2
1964,Andreona,F,1
1965,Andres,F,29
1966,Andresha,F,3
1967,Andressa,F,1
1968,Andretta,F,32
1969,Andrew,F,51
1970,Andrey,F,11
1971,Andreya,F,26
1972,Andreyna,F,2
1973,Andria,F,51
1974,Andriah,F,1
1975,Andrian,F,13
1976,Andriana,F,31
1977,Andrianna,F,21
1978,Andrianne,F,4
1979,Andrica,F,5
1980,Andricka,F,1
1981,Andriea,F,11
1982,Andrieka,F,1
1983,Andriel,F,4
1984,Andrielle,F,5
1985,Andriena,F,1
1986,Andrienna,F,1
1987,Andrienne,F,30
1988,Andrietta,F,1
1989,Andriette,F,3
1990,Andrika,F,11
1991,Andrina,F,31
1992,Andromeda,F,28
1993,Androniki,F,1
1994,Andrya,F,12
1995,Andy,F,49
1996,Ane,F,25
1997,Anea,F,1
1998,Aneatra,F,5
1999,Anecia,F,29
2000,Aneda,F,1
2001,Anedra,F,12
2002,Anee,F,1
2003,Aneeka,F,5
2004,Aneela,F,2
2005,Aneesa,F,20
2006,Aneesah,F,22
2007,Aneesha,F,22
2008,Anegla,F,6
2009,Aneicia,F,1
2010,Aneida,F,2
2011,Aneika,F,2
2012,Aneisa,F,5
2013,Aneisha,F,21
2014,Aneissa,F,2
2015,Aneita,F,12
2016,Aneitra,F,1
2017,Aneka,F,23
2018,Anel,F,27
2019,Anela,F,29
2020,Aneli,F,1
2021,Anelia,F,6
2022,Aneliese,F,2
2023,Anelisa,F,3
2024,Anelise,F,9
2025,Anell,F,4
2026,Anella,F,8
2027,Anelle,F,5
2028,Anelly,F,1
2029,Anely,F,2
2030,Aneri,F,3
2031,Anesa,F,17
2032,Anesha,F,27
2033,Aneshia,F,24
2034,Anesia,F,30
2035,Anessa,F,31
2036,Anessia,F,12
2037,Anet,F,4
2038,Aneta,F,46
2039,Anetha,F,9
2040,Anetia,F,3
2041,Anetra,F,28
2042,Anetria,F,8
2043,Anett,F,3
2044,Anetta,F,33
2045,Anette,F,51
2046,Aneva,F,1
2047,Anevay,F,1
2048,Aneya,F,1
2049,Anfal,F,1
2050,Anga,F,2
2051,Angala,F,20
2052,Angalee,F,4
2053,Angalena,F,4
2054,Angalina,F,7
2055,Anganette,F,3
2056,Ange,F,24
2057,Angee,F,18
2058,Angel,F,51
2059,Angela,F,51
2060,Angelamae,F,1
2061,Angelamaria,F,1
2062,Angelamarie,F,17
2063,Angelar,F,2
2064,Angele,F,50
2065,Angelea,F,41
2066,Angeleah,F,11
2067,Angelean,F,2
2068,Angeleana,F,1
2069,Angeleca,F,1
2070,Angelee,F,40
2071,Angeleen,F,14
2072,Angeleena,F,8
2073,Angeleia,F,1
2074,Angelena,F,50
2075,Angelene,F,51
2076,Angelenia,F,1
2077,Angeleque,F,6
2078,Angeles,F,45
2079,Angeleta,F,2
2080,Angelete,F,3
2081,Angeletta,F,14
2082,Angelette,F,33
2083,Angeli,F,38
2084,Angelia,F,51
2085,Angelian,F,1
2086,Angelic,F,39
2087,Angelica,F,51
2088,Angelicamaria,F,3
2089,Angelicamarie,F,3
2090,Angelice,F,10
2091,Angelicia,F,24
2092,Angelicque,F,1
2093,Angelie,F,33
2094,Angeligue,F,14
2095,Angelik,F,3
2096,Angelika,F,43
2097,Angeliki,F,26
2098,Angelin,F,16
2099,Angelina,F,51
2100,Angeline,F,51
2101,Angeliqu,F,1
2102,Angeliqua,F,3
2103,Angelique,F,49
2104,Angelis,F,6
2105,Angelisa,F,34
2106,Angelise,F,11
2107,Angelisha,F,1
2108,Angelissa,F,3
2109,Angelita,F,51
2110,Angelite,F,1
2111,Angeliz,F,2
2112,Angell,F,35
2113,Angella,F,50
2114,Angelle,F,41
2115,Angellea,F,4
2116,Angelleah,F,1
2117,Angelli,F,2
2118,Angellia,F,2
2119,Angellica,F,17
2120,Angellina,F,7
2121,Angelly,F,2
2122,Angelmarie,F,6
2123,Angelo,F,43
2124,Angelque,F,2
2125,Angelus,F,2
2126,Angely,F,11
2127,Angelyca,F,3
2128,Angelyn,F,51
2129,Angelyna,F,3
2130,Angelyne,F,5
2131,Angelynn,F,28
2132,Angenetta,F,6
2133,Angenette,F,38
2134,Angenique,F,1
2135,Angenita,F,2
2136,Anges,F,1
2137,Angi,F,29
2138,Angia,F,3
2139,Angie,F,51
2140,Angiela,F,4
2141,Angil,F,1
2142,Angila,F,40
2143,Angilee,F,1
2144,Angilique,F,2
2145,Anginette,F,13
2146,Angla,F,30
2147,Angle,F,39
2148,Anglea,F,40
2149,Angleica,F,3
2150,Anglene,F,1
2151,Angles,F,11
2152,Anglia,F,31
2153,Anglica,F,6
2154,Anglie,F,6
2155,Anglina,F,6
2156,Angline,F,4
2157,Anglique,F,7
2158,Angula,F,8
2159,Angy,F,13
2160,Anh,F,23
2161,Anhelica,F,4
2162,Anhthu,F,12
2163,Ani,F,33
2164,Ania,F,27
2165,Aniah,F,4
2166,Anibal,F,4
2167,Anica,F,27
2168,Anice,F,26
2169,Anicia,F,27
2170,Anicka,F,7
2171,Anida,F,6
2172,Anie,F,9
2173,Aniece,F,3
2174,Aniecia,F,1
2175,Aniela,F,16
2176,Aniella,F,1
2177,Anielle,F,7
2178,Aniesa,F,3
2179,Aniesha,F,12
2180,Aniessa,F,1
2181,Anietra,F,1
2182,Anija,F,1
2183,Anijah,F,3
2184,Anik,F,1
2185,Anika,F,32
2186,Anike,F,2
2187,Anikia,F,1
2188,Anikka,F,13
2189,Aniko,F,9
2190,Anila,F,10
2191,Anilu,F,3
2192,Anina,F,30
2193,Aniqa,F,4
2194,Aniqua,F,10
2195,Anique,F,17
2196,Anis,F,1
2197,Anisa,F,33
2198,Anisah,F,19
2199,Anise,F,50
2200,Anisha,F,30
2201,Anishia,F,7
2202,Anisia,F,8
2203,Anissa,F,32
2204,Anissia,F,16
2205,Anita,F,51
2206,Anite,F,2
2207,Anitha,F,21
2208,Anitia,F,1
2209,Anitra,F,51
2210,Anitrea,F,1
2211,Anitria,F,13
2212,Anitrice,F,2
2213,Anitta,F,14
2214,Anitza,F,1
2215,Aniya,F,16
2216,Aniyah,F,7
2217,Aniysa,F,1
2218,Aniyyah,F,1
2219,Aniza,F,4
2220,Anja,F,35
2221,Anjae,F,1
2222,Anjail,F,7
2223,Anjalee,F,1
2224,Anjali,F,33
2225,Anjana,F,20
2226,Anjanae,F,6
2227,Anjanet,F,1
2228,Anjanett,F,1
2229,Anjanetta,F,6
2230,Anjanette,F,35
2231,Anjani,F,6
2232,Anjanie,F,1
2233,Anjanique,F,2
2234,Anjannette,F,11
2235,Anjeanette,F,24
2236,Anjel,F,18
2237,Anjela,F,29
2238,Anjelica,F,31
2239,Anjelicia,F,4
2240,Anjelika,F,11
2241,Anjelina,F,13
2242,Anjelique,F,11
2243,Anjelita,F,6
2244,Anjellica,F,7
2245,Anjelyka,F,1
2246,Anjenette,F,9
2247,Anjennette,F,1
2248,Anji,F,7
2249,Anjie,F,6
2250,Anjli,F,1
2251,Anjoli,F,9
2252,Anjonette,F,3
2253,Anju,F,14
2254,Anjuli,F,19
2255,Anjulie,F,3
2256,Anjum,F,3
2257,Anka,F,1
2258,Anke,F,1
2259,Ankita,F,11
2260,Anley,F,1
2261,Anmarie,F,26
2262,Anmol,F,5
2263,Ann,F,51
2264,Anna,F,51
2265,Annaalicia,F,4
2266,Annabel,F,51
2267,Annabell,F,51
2268,Annabella,F,33
2269,Annabelle,F,51
2270,Annabeth,F,15
2271,Annachristina,F,1
2272,Annaclaire,F,1
2273,Annaelizabeth,F,3
2274,Annagrace,F,3
2275,Annah,F,30
2276,Annahi,F,4
2277,Annai,F,6
2278,Annais,F,13
2279,Annajane,F,1
2280,Annajean,F,1
2281,Annajo,F,1
2282,Annaka,F,15
2283,Annakaren,F,4
2284,Annakay,F,2
2285,Annalaura,F,3
2286,Annalea,F,14
2287,Annaleah,F,7
2288,Annalee,F,51
2289,Annaleigh,F,11
2290,Annaleisa,F,1
2291,Annaleise,F,6
2292,Annalena,F,5
2293,Annalese,F,7
2294,Annali,F,4
2295,Annalia,F,4
2296,Annalicia,F,15
2297,Annalie,F,9
2298,Annaliesa,F,4
2299,Annaliese,F,28
2300,Annaliisa,F,1
2301,Annalis,F,2
2302,Annalisa,F,44
2303,Annalise,F,30
2304,Annalisha,F,3
2305,Annalissa,F,10
2306,Annalisse,F,2
2307,Annaliza,F,20
2308,Annalouise,F,1
2309,Annaly,F,7
2310,Annalyce,F,2
2311,Annalyn,F,16
2312,Annalynn,F,11
2313,Annalysa,F,5
2314,Annalyse,F,11
2315,Annalysia,F,1
2316,Annalyssa,F,6
2317,Annam,F,3
2318,Annamae,F,42
2319,Annamari,F,1
2320,Annamaria,F,51
2321,Annamarie,F,51
2322,Annamary,F,12
2323,Annamay,F,8
2324,Annanicole,F,3
2325,Annarae,F,1
2326,Annarosa,F,3
2327,Annarose,F,15
2328,Annasha,F,1
2329,Annasophia,F,1
2330,Annastacia,F,19
2331,Annastashia,F,2
2332,Annastasia,F,29
2333,Annastassia,F,1
2334,Annastazia,F,2
2335,Annay,F,1
2336,Annaya,F,1
2337,Annazette,F,2
2338,Anndee,F,5
2339,Anndi,F,1
2340,Anndrea,F,30
2341,Anndria,F,6
2342,Anne,F,51
2343,Annecia,F,2
2344,Annee,F,2
2345,Anneelise,F,2
2346,Anneelizabeth,F,3
2347,Anneice,F,1
2348,Anneisha,F,2
2349,Anneka,F,27
2350,Anneke,F,33
2351,Annel,F,23
2352,Anneleise,F,1
2353,Anneli,F,14
2354,Annelie,F,3
2355,Annelies,F,12
2356,Anneliese,F,48
2357,Annelisa,F,15
2358,Annelise,F,39
2359,Annelizabeth,F,2
2360,Annell,F,22
2361,Annella,F,13
2362,Annelle,F,33
2363,Annelouise,F,2
